platform,title,brand,category,final_price_usd,initial_price_usd,currency,rating,reviews_count,has_discount,discount_pct,price_band,disc_level
SHEIN,New Arrival Street Style Solid Color Shoulder/Hand/Crossbody Bag For Casual Outi,SHEIN,Bags & Luggage,9.38,12.5,USD,0.0,0.0,True,24.959999999999994,低价($5-15),中度(15-30%)
SHEIN,"10pcs Paper Poinsettia Reindeer Cake Decoration Set, Paper Reindeer Antler Cake ",SHEIN,Home & Living,0.96,1.3,USD,0.0,0.0,True,26.15384615384616,超低价(<$5),中度(15-30%)
SHEIN,1pc Unicorn Design Pencil Bag,SHEIN,Office & School Supplies,4.24,5.3,USD,0.0,0.0,True,19.999999999999993,超低价(<$5),中度(15-30%)
SHEIN,Unbeatablesale Jacks 1003-YE Trailer Tie Yellow,Unbeatablesale,Pet Supplies,26.22,26.22,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"32 Pages 1 Book+Gift ,Learn English Letters Practice Book English Tracing Red Bo",SHEIN,Toys & Games,2.6,2.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,Tape In Hair Extensions Synthetic Hair 24 Inches 10pcs 55g/Pack Straight Hair Su,SHEIN,Beauty & Health,6.1,7.0,USD,0.0,0.0,True,12.857142857142861,低价($5-15),轻度(<15%)
SHEIN,"20pcs Each Of Small, Medium, And Large Plastic Round Crochet Stitch Markers/Knit",SHEIN,Home & Living,1.3,1.3,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 2 Solid Lin",Jepeak,Home Textile,15.4,21.4,USD,0.0,0.0,True,28.037383177570085,中价($15-30),中度(15-30%)
SHEIN,Unbeatablesale 212-1630 Adjustable Cluster Jet Body,Unbeatablesale,Sports & Outdoor,17.6,17.6,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"150pcs (3 Colors), 8.5*7cm, Artificial Maple Leaves Message Note Book Stickers, ",SHEIN,Home & Living,1.7,1.8,USD,0.0,0.0,True,5.55555555555556,超低价(<$5),轻度(<15%)
SHEIN,2086PCS Halloween Diy Kit Ghost Pumpkin Bat Bracelet Making Pendant Pendant,SHEIN,Apparel Accessories,5.8,6.1,USD,0.0,0.0,True,4.918032786885243,低价($5-15),轻度(<15%)
SHEIN,"Jewelry Box Case,Women's Keychain,Traveling Jewelry Holder Storage, Pill Box Key",SHEIN,Bags & Luggage,2.2,2.4,USD,0.0,0.0,True,8.333333333333323,超低价(<$5),轻度(<15%)
SHEIN,"30Inch/80cm Versatile Universal Cosplay Wig With Bangs, Extra Long Straight Blac",SHEIN,Beauty & Health,11.48,13.6,USD,0.0,0.0,True,15.588235294117641,低价($5-15),中度(15-30%)
SHEIN,"31.5 Inch Indoor Cat Tree, Cat Tower With Cat Apartment, Hanging Ball, Green",SHEIN,Pet Supplies,115.6,115.6,USD,0.0,0.0,False,0.0,超高价(>$100),无折扣
SHEIN,Swimsuits For All Women's Plus Size Hollywood Colorblock Wrap Bikini Top,SHEIN,Women Apparel,28.66,68.0,USD,0.0,0.0,True,57.852941176470594,中价($15-30),重度(>30%)
SHEIN,ROMWE Fairycore Personalized Cold Golden Green Sun Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"30pcs Waterproof Temporary Tattoos For Women & Girls - Colorful Black Roses, But",SHEIN,Beauty & Health,1.7,1.9,USD,0.0,0.0,True,10.526315789473681,超低价(<$5),轻度(<15%)
SHEIN,"1pc Unisex Oval-Shaped Retro Fashion Glasses, Suitable For Fashion Outfits And O",SHEIN,Apparel Accessories,4.6,4.8,USD,0.0,0.0,True,4.1666666666666705,超低价(<$5),轻度(<15%)
SHEIN,14pcs/Set Fashionable Bohemian Style Heart Butterfly Shell Aircraft Coin Pendant,SHEIN,Jewelry & Watches,3.07,4.2,USD,0.0,0.0,True,26.90476190476191,超低价(<$5),中度(15-30%)
SHEIN,Unbeatablesale Humminbird HUM4102001 Helix-R 5 DI G2 Fishfinder,Unbeatablesale,Sports & Outdoor,376.79,376.79,USD,0.0,0.0,False,0.0,超高价(>$100),无折扣
SHEIN,1PC Over The Door Hanging Organizer With 5 Large Pockets Wall Mount Pantry Stora,SHEIN,Home & Living,30.99,35.99,USD,0.0,0.0,True,13.892747985551551,中高价($30-50),轻度(<15%)
SHEIN,Unbeatablesale 15 Plus PRO Card Box - Purple - 3 Piece,Unbeatablesale,Home & Living,11.3,11.3,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"1pc Unisex Silicone Strap Barrel-Shaped Quartz Wristwatch, Blue, Fashionable & E",SHEIN,Jewelry & Watches,3.1,3.1,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"ROMWE Fairycore 1pc Unique Cold Gold & -Shaped Earrings, Suitable For Women Dail",ROMWE,Jewelry & Watches,0.96,1.6,USD,0.0,0.0,True,40.00000000000001,超低价(<$5),重度(>30%)
SHEIN,"Idee-Home Outdoor Chair Cushions Set Of 2, Outdoor Seat Cushions 22x22 Waterproo",SHEIN,Home Textile,46.6,64.7,USD,0.0,0.0,True,27.97527047913447,中高价($30-50),中度(15-30%)
SHEIN,"1 Set Of 10 Pieces -  Accessories - Cute High-End Masonry Shoe Decorations, Shoe",SHEIN,Home & Living,1.1,2.2,USD,0.0,0.0,True,50.0,超低价(<$5),重度(>30%)
SHEIN,JMEXSUSS 168FT 600 LED Christmas Lights Outdoor Waterproof 8 Modes Indoor Christ,SHEIN,Tools & Home Improvement,35.99,39.99,USD,0.0,0.0,True,10.002500625156289,中高价($30-50),轻度(<15%)
SHEIN,"1 Piece Retractable Keychain, Heavy Duty Tactical Carabiner Key Reel (With Rope)",SHEIN,Office & School Supplies,2.9,2.9,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,1 Roll Realistic Wood Grain Repair Tape - Durable Multi-Purpose Adhesive Patch S,SHEIN,Home & Living,2.85,5.7,USD,0.0,0.0,True,50.0,超低价(<$5),重度(>30%)
SHEIN,"1 Set,Rustic Wooden Home Sign - Farmhouse Wall Decor For Living Room,Perfect For",SHEIN,Home & Living,12.5,12.9,USD,0.0,0.0,True,3.1007751937984525,低价($5-15),轻度(<15%)
SHEIN,ROMWE Fairycore 1pair Simple Bohemian Style Light Purple Tassel Drop Earrings Fo,ROMWE,Jewelry & Watches,1.0,1.5,USD,0.0,0.0,True,33.33333333333333,超低价(<$5),重度(>30%)
SHEIN,1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Cl,SHEIN,Bags & Luggage,6.0,8.0,USD,0.0,0.0,True,25.0,低价($5-15),中度(15-30%)
SHEIN,New Stylish 12-Digit Cartoon Car Design Children's Silicone Strap Watch,SHEIN,Kids,2.0,2.4,USD,0.0,0.0,True,16.666666666666664,超低价(<$5),中度(15-30%)
SHEIN,"1PC Large Capacity Multifunctional Key Storage Bag, Simple Small Key Bag For Fal",SHEIN,Home & Living,2.55,2.7,USD,0.0,0.0,True,5.555555555555569,超低价(<$5),轻度(<15%)
SHEIN,"Jespet & GOOPAWS Soft-Sided Airline-Approved Travel Dog & Cat Carrier, 17''",SHEIN,Pet Supplies,25.99,35.99,USD,0.0,0.0,True,27.785495971103092,中价($15-30),中度(15-30%)
SHEIN,"20pcs Daisy Printed Disposable Napkins, Summer Floral Party Tableware Decoration",SHEIN,Home & Living,3.1,3.2,USD,0.0,0.0,True,3.1250000000000027,超低价(<$5),轻度(<15%)
SHEIN,"15.6 FHD Lightweight Laptop, Intel Quad Core-12th N100 Processor With A Maximum ",SHEIN,Electronics,319.3,456.2,USD,0.0,0.0,True,30.008768084173603,超高价(>$100),重度(>30%)
SHEIN,"1 Set Simple & Fashionable Gold-Color Adjustable Open Bangle And Necklace Suit, ",SHEIN,Jewelry & Watches,2.4,2.4,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,ROMWE Fairycore Personality Cool Gold-Color Green Sun-Shaped Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"20pcs Artificial Willow Leaves, Fake Greenery Leaves For Wedding Party Decor, Fa",SHEIN,Home & Living,2.3,2.4,USD,0.0,0.0,True,4.1666666666666705,超低价(<$5),轻度(<15%)
SHEIN,"1 Set,Rustic Wooden Home Sign - Farmhouse Wall Decor For Living Room,Perfect For",SHEIN,Home & Living,13.17,17.1,USD,0.0,0.0,True,22.982456140350884,低价($5-15),中度(15-30%)
SHEIN,"22.5"" Tall Planter,Conical Planter For Indoor And Outdoor - Modern Black Plant P",SHEIN,Home & Living,60.2,83.3,USD,0.0,0.0,True,27.731092436974787,高价($50-100),中度(15-30%)
SHEIN,ROMWE Fairycore 1pc Unique Cold Gold & Green Sunshape Dangle Earring,ROMWE,Jewelry & Watches,0.96,1.6,USD,0.0,0.0,True,40.00000000000001,超低价(<$5),重度(>30%)
SHEIN,Unbeatablesale K Tool International KTI22801 12 Piece Torq Socket Set,Unbeatablesale,Tools & Home Improvement,30.45,30.45,USD,0.0,0.0,False,0.0,中高价($30-50),无折扣
SHEIN,1 Set/4pcs Square Eraser Student Pen Ballpoint Pencil Dual Purpose Eraser Study ,SHEIN,Office & School Supplies,2.4,2.4,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,1PC Sanitary Napkin Storage Bag Aunt Towel Portable Storage Bag Multifunctional ,SHEIN,Bags & Luggage,2.5,2.6,USD,0.0,0.0,True,3.8461538461538494,超低价(<$5),轻度(<15%)
SHEIN,"357Slots /Set Cable Clips - Cord Organizer, Cable Management, Cable Organizer Cl",SHEIN,Cell Phones & Accessories,2.56,2.6,USD,0.0,0.0,True,1.5384615384615397,超低价(<$5),轻度(<15%)
SHEIN,"1 Set Wooden Floor Cleaner & Care. Includes Protector, Polish, Brush For Wooden ",SHEIN,Tools & Home Improvement,3.8,3.8,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,ROMWE Fairycore Stylish Gold & Green Sun Shaped Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"1 Push-Type Oil Spray Bottle, Household Condiment Bottle, Kitchen Oil Sprayer, O",SHEIN,Home & Living,3.37,3.6,USD,0.0,0.0,True,6.388888888888888,超低价(<$5),轻度(<15%)
SHEIN,"Iron On Letters, 52 Pcs Letter Patches With Ironed Adhesive, Decorate Repair Pat",SHEIN,Home & Living,4.2,4.4,USD,0.0,0.0,True,4.545454545454549,超低价(<$5),轻度(<15%)
SHEIN,"Japanese Style Rectangular Plastic Dish Plate Set, Includes Long Platter, Fish P",SHEIN,Home & Living,12.0,12.5,USD,0.0,0.0,True,4.0,低价($5-15),轻度(<15%)
SHEIN,It's Not Going To Lick Itself Oven Mitt Funny Christmas Candycane Beater Cooking,SHEIN,Home & Living,13.99,15.99,USD,0.0,0.0,True,12.507817385866165,低价($5-15),轻度(<15%)
SHEIN,"1 Set Single Tri Fins Box, Surfboard Fin Box Set With Screws Key, Surfing Screw ",SHEIN,Sports & Outdoor,7.0,8.0,USD,0.0,0.0,True,12.5,低价($5-15),轻度(<15%)
SHEIN,"Halloween Decoration 36cm Small Ghost Pillow - Can Be Used As Halloween, Thanksg",SHEIN,Toys & Games,26.4,26.4,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"36pcs Shirt Anti-Exposure Paste Strips, Invisible Shoulder Strap Clips For Shirt",SHEIN,Home & Living,1.2,1.2,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"1.5 Inch Rotating Curling Iron Brush, Double PTC Heated Thermal Brush Tourmaline",SHEIN,Beauty & Health,51.4,76.5,USD,0.0,0.0,True,32.810457516339866,高价($50-100),重度(>30%)
SHEIN,"Unbeatablesale Hy-Ko Products KC192 6 In. Beaded Chain, Pack Of 5",Unbeatablesale,Home & Living,11.92,11.92,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"Unbeatablesale 33 In. Reflection Rectangular Framed Wall Mirror,; Textured Brass",Unbeatablesale,Home & Living,52.93,52.93,USD,0.0,0.0,False,0.0,高价($50-100),无折扣
SHEIN,KOSKY 300 Mbps USB WiFi Adapter For PC Wireless Network Mini Wireless Network Ca,SHEIN,Electronics,4.28,4.5,USD,0.0,0.0,True,4.888888888888884,超低价(<$5),轻度(<15%)
SHEIN,ROMWE Fairycore Chic Gold-Color Red Sun Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,ROMWE Fairycore Personality Cold Gold & Green Sun-Shaped Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,1 Piece Vintage Fabric Thousand Bird Check Top Shoulder Handbag Simple Zipper Cl,SHEIN,Bags & Luggage,7.9,8.4,USD,0.0,0.0,True,5.952380952380952,低价($5-15),轻度(<15%)
SHEIN,ROMWE Fairycore Unique Cold Golden & Green Sun Shaped Earrings,ROMWE,Jewelry & Watches,1.6,1.6,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,Unbeatablesale 1.75 In. H X .50 In. P X 96 In. L Sofia Chair Rail,Unbeatablesale,Home & Living,25.09,25.09,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"10pcs Transparent Gift Bag With Handle, Party Family Day, Anniversary, Birthday ",SHEIN,Home & Living,6.4,6.6,USD,0.0,0.0,True,3.0303030303030196,低价($5-15),轻度(<15%)
SHEIN,1 Roll Of 32 Wormwood Pattern Drawstring Garbage Bags For Household Thickened An,SHEIN,Home & Living,2.34,2.5,USD,0.0,0.0,True,6.400000000000006,超低价(<$5),轻度(<15%)
SHEIN,"1 Set Girls Princess Party Accessories Including 1 Wand, 1 Pair Gloves, 1 Crown,",SHEIN,Kids,4.1,4.9,USD,0.0,0.0,True,16.32653061224491,超低价(<$5),中度(15-30%)
SHEIN,"31.5"" Spun Bamboo Tall Floor Vase - Sleek Metallic Finish, Elegant Home Decorati",SHEIN,Home & Living,149.61,215.44,USD,0.0,0.0,True,30.556071295952464,超高价(>$100),重度(>30%)
SHEIN,"1set Minimalist Elegant Adjustable Gold-Tone Bangle Choker Jewelry Set, Women Ho",SHEIN,Jewelry & Watches,3.0,3.0,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"Sweet Zirconia Starfish Bow Earrings, Fashionable And Niche Temperament, High-En",SHEIN,Jewelry & Watches,3.26,3.5,USD,0.0,0.0,True,6.857142857142863,超低价(<$5),轻度(<15%)
SHEIN,"1 Set Of Fashionable And Popular 2024 New Pearl Earrings, Female Earrings Set, S",SHEIN,Jewelry & Watches,1.62,1.9,USD,0.0,0.0,True,14.736842105263149,超低价(<$5),轻度(<15%)
SHEIN,"10pcs Random Snowman, Reindeer, Santa Claus Wooden Christmas Tree Hanging Pendan",SHEIN,Home & Living,1.96,2.1,USD,0.0,0.0,True,6.666666666666672,超低价(<$5),轻度(<15%)
SHEIN,1 Pc Hair Bows For Women Big Bow Hair  Clips For Girls Silky Satin Large Hair Ri,SHEIN,Apparel Accessories,1.7,1.7,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,Unbeatablesale K Tool International KTI24132 3/4 Inch Drive Standard 6 Point Chr,Unbeatablesale,Tools & Home Improvement,16.71,16.71,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,32 Pcs Assorted Christmas Nipple Covers Sexy Xmas Nipple Pasties Disposable  Bre,SHEIN,Beauty & Health,9.4,10.7,USD,0.0,0.0,True,12.149532710280365,低价($5-15),轻度(<15%)
SHEIN,1 Piece Synthetic Heat-Resistant Straight Hair 24 Inch Long Straight Glacier Blu,SHEIN,Beauty & Health,12.7,14.6,USD,0.0,0.0,True,13.013698630136988,低价($5-15),轻度(<15%)
SHEIN,Synthetic  Wig Fashion Short Women's Sexy Mixed Color 16inch Natural Hair Synthe,SHEIN,Beauty & Health,10.89,15.3,USD,0.0,0.0,True,28.823529411764703,低价($5-15),中度(15-30%)
SHEIN,"10pcs Blue Chair Back Decorative Flower With Bowknot, For Christmas And Hallowee",SHEIN,Home & Living,4.3,4.4,USD,0.0,0.0,True,2.2727272727272845,超低价(<$5),轻度(<15%)
SHEIN,"KUMI KU6 Meta Smart Watch IP68 Waterproof 1.96"" 100+Exquisite Dial With Compass ",SHEIN,Electronics,39.31,41.7,USD,0.0,0.0,True,5.731414868105516,中高价($30-50),轻度(<15%)
SHEIN,"1 Volleyball Training Net,Equipped With A Tennis Net And Iron Frame, Suitable Fo",SHEIN,Sports & Outdoor,59.3,67.3,USD,0.0,0.0,True,11.887072808320951,高价($50-100),轻度(<15%)
SHEIN,Unbeatablesale Keeney SD7PVCGP General Purpose Drain For 2 &Amp; 3 In. Sch 40. P,Unbeatablesale,Tools & Home Improvement,12.74,12.74,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"304 Stainless Steel Insulated Lunch Box, Large Capacity Meal Container For Offic",SHEIN,Home & Living,18.4,19.1,USD,0.0,0.0,True,3.6649214659686007,中价($15-30),轻度(<15%)
SHEIN,"1 Set Of Percussion Musical Instrument Toy, Including Hand Drum, Xylophone, Mara",SHEIN,Baby,5.96,8.9,USD,0.0,0.0,True,33.033707865168545,低价($5-15),重度(>30%)
SHEIN,"THE MONSTERS Plush Doll - Cute Labubu Macaron Design Blind Box, Soft Figurine",SHEIN,Home & Living,19.33,22.0,USD,0.0,0.0,True,12.136363636363644,中价($15-30),轻度(<15%)
SHEIN,Jepeak Jepeak Decorative Throw Pillow Covers Cases Pack Of 4 Chenille Cozy Moder,Jepeak,Home Textile,24.7,34.2,USD,0.0,0.0,True,27.777777777777786,中价($15-30),中度(15-30%)
SHEIN,1 Votive Round Cut Cups Square Wall Decor Set Of 4,SHEIN,Home & Living,110.28,253.8,USD,0.0,0.0,True,56.548463356974,超高价(>$100),重度(>30%)
SHEIN,1 Roll Of 3/2 Inch X 50 Ft Natural Black Walnut Wood Veneer Pre-Glued Edging Tap,SHEIN,Tools & Home Improvement,7.2,7.2,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,Unbeatablesale Kaba EB3-U-HD111 Acura Electronic Key Blade,Unbeatablesale,Apparel Accessories,14.26,14.26,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,Unbeatablesale K Tool International KTI75450 Damaged Hex Screw Removing Allen Ke,Unbeatablesale,Tools & Home Improvement,35.06,35.06,USD,0.0,0.0,False,0.0,中高价($30-50),无折扣
SHEIN,Sunflowers Make Me Happy - Set Of 2 Sunflower Storage,SHEIN,Home & Living,16.79,23.98,USD,0.0,0.0,True,29.98331943286072,中价($15-30),中度(15-30%)
SHEIN,20PCS Birthday Party Scene Decoration Yellow Duck Latex Balloon,SHEIN,Home & Living,1.84,2.3,USD,0.0,0.0,True,19.99999999999999,超低价(<$5),中度(15-30%)
SHEIN,"1 Set/50pcs Motivational Greeting Cards, Cartoon Design With Positive English Qu",SHEIN,Office & School Supplies,9.8,9.8,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"1pc USB Powered Handheld Pill/Lint Remover, Mini Portable Home Fuzz Shaver With ",SHEIN,Home & Living,3.28,5.2,USD,0.0,0.0,True,36.923076923076934,超低价(<$5),重度(>30%)
SHEIN,"1pc Dry & Wet Use Makeup Sponge Set (Including Storage Box), Non-Latex Makeup Sp",SHEIN,Beauty & Health,4.3,5.0,USD,0.0,0.0,True,14.000000000000004,超低价(<$5),轻度(<15%)
SHEIN,Fashionable Casual Large Capacity Solid Corduroy Women's Crossbody Bag Black Cor,SHEIN,Bags & Luggage,5.7,6.1,USD,0.0,0.0,True,6.55737704918032,低价($5-15),轻度(<15%)
SHEIN,"IDsarah For IPhone 15 Pro Max Case With Stand,Heavy Duty Protection Shockproof A",SHEIN,Cell Phones & Accessories,9.5,13.9,USD,0.0,0.0,True,31.654676258992808,低价($5-15),重度(>30%)
SHEIN,Fashionable Casual Large Capacity Solid Color Pleated Bubble Women Handbag Cross,SHEIN,Bags & Luggage,5.1,5.4,USD,0.0,0.0,True,5.555555555555569,低价($5-15),轻度(<15%)
SHEIN,Synthetic Heat Resistant Front Lace Wigs With Baby Hair 13*3.5 Long Braid Women ,SHEIN,Beauty & Health,46.32,77.2,USD,0.0,0.0,True,40.0,中高价($30-50),重度(>30%)
SHEIN,"Unbeatablesale Integra ITA18298 Chalk Ink Marker, Assorted Color - Pack Of 4",Unbeatablesale,Office & School Supplies,11.1,11.1,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"Jepeak Jepeak Woven Textured Decorative Throw Pillow Covers, Pack Of 4 Solid Lin",Jepeak,Home Textile,26.2,36.4,USD,0.0,0.0,True,28.021978021978022,中价($15-30),中度(15-30%)
SHEIN,1pc Two-Color Flower Alloy Keychain Pendant Cute Small White Flower Letter Pearl,SHEIN,Apparel Accessories,1.7,1.8,USD,0.0,0.0,True,5.55555555555556,超低价(<$5),轻度(<15%)
SHEIN,Clarins Super Restorative Night Cream All Skin Types 1.6 OZ,Clarins,Beauty & Health,76.33,170.4,USD,0.0,0.0,True,55.205399061032864,高价($50-100),重度(>30%)
SHEIN,Unbeatablesale 14K Gold Sterling Silver Citrine Antiqued Key With Lobster Clasp ,Unbeatablesale,Home & Living,52.84,52.84,USD,0.0,0.0,False,0.0,高价($50-100),无折扣
SHEIN,"1pc Ultra-Thin Colored Sexy Stockings, Sheer Candy Colors Tights, Anti-Hook, Sli",SHEIN,Underwear & Sleepwear,1.8,2.3,USD,0.0,0.0,True,21.7391304347826,超低价(<$5),中度(15-30%)
SHEIN,"20pcs Pet Flower Hair Accessories, Assorted Red Floral, Checkered, Polka Dot Pet",SHEIN,Pet Supplies,2.3,2.3,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"1roll/2rolls - 6 Yards Handmade Chiffon Ribbon, 3.9cm X 6 Yards Ribbon Set For W",SHEIN,Home & Living,3.2,3.3,USD,0.0,0.0,True,3.0303030303030196,超低价(<$5),轻度(<15%)
SHEIN,"IDsarh For Galaxy S24 Ultra Case, Heavy Duty Protection Shockproof Anti-Scratch ",SHEIN,Cell Phones & Accessories,8.6,12.7,USD,0.0,0.0,True,32.28346456692913,低价($5-15),重度(>30%)
SHEIN,New Spring Jacquard Embroidery Large Capacity Tote Bag/Shoulder Bag (Random Patt,SHEIN,Bags & Luggage,5.45,9.09,USD,0.0,0.0,True,40.044004400440045,低价($5-15),重度(>30%)
SHEIN,2pcs Women's Khaki Wave & Bowknot Decor Beach Sun Hat And Crossbody Woven Bag Se,SHEIN,Apparel Accessories,3.97,9.5,USD,0.0,0.0,True,58.210526315789465,超低价(<$5),重度(>30%)
SHEIN,"1 Piece Pumpkin Night Light, Decorative Light, Ornament, Portable Night Light, (",SHEIN,Toys & Games,3.1,3.1,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"Idee-Home Outdoor Chair Cushions Set Of 4, 17"" X 16"" Outdoor Cushion Seat Cushio",SHEIN,Home Textile,43.3,60.2,USD,0.0,0.0,True,28.073089700996682,中高价($30-50),中度(15-30%)
SHEIN,Unbeatablesale Tampa Bay Buccaneers 12x30 Premium Style Pennant,Unbeatablesale,Sports & Outdoor,18.29,18.29,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"10pcs Mixed Monkey Design DIY Jewelry Accessories, Resin Crafts For Phone Cases,",SHEIN,Apparel Accessories,1.8,1.8,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,"Vintage Metal Large Frame Fashion Glasses For Men And Women, Trendy Everyday/Hol",SHEIN,Apparel Accessories,4.3,4.5,USD,0.0,0.0,True,4.444444444444448,超低价(<$5),轻度(<15%)
SHEIN,Unbeatablesale Kellogg Plastics 59305 0.75 In. Holiday  Christmas Indoor  Outdoo,Unbeatablesale,Home & Living,23.82,23.82,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
SHEIN,"1pc Sofa Cover Only, Price For Cover Only, Excluding Filler, Overseas Slipcover ",SHEIN,Home Textile,13.2,13.2,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"15, Stress Balls: Soft Stress Balls, Small Sensory Balls, Adult Stress Reducers,",SHEIN,Toys & Games,6.0,6.0,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,"1 Set 40*50cm Digital Oil Painting Kit ""Green Mountains And Rivers"", DIY Art Pai",SHEIN,Home & Living,5.9,6.1,USD,0.0,0.0,True,3.2786885245901525,低价($5-15),轻度(<15%)
SHEIN,"30PCS Christmas Stickers Labels, Christmas Name Gift Labels Xmas Gift Tag Sticke",SHEIN,Home & Living,1.19,1.5,USD,0.0,0.0,True,20.666666666666668,超低价(<$5),中度(15-30%)
SHEIN,"Unbeatablesale 1.56 In. Subtle Surge Knob, Matte Black",Unbeatablesale,Tools & Home Improvement,14.01,14.01,USD,0.0,0.0,False,0.0,低价($5-15),无折扣
SHEIN,Unbeatablesale Improved Alloy Repair Mask,Unbeatablesale,Home & Living,61.65,61.65,USD,0.0,0.0,False,0.0,高价($50-100),无折扣
SHEIN,"35pcs Gold Color Hair Scrunchies Set, Women Y2K Hippie Boho Hair Clips, Decorati",SHEIN,Jewelry & Watches,1.7,1.7,USD,0.0,0.0,False,0.0,超低价(<$5),无折扣
SHEIN,10pcs Scrapbooking Material Paper Vintage Mysterious Darkness Decor Spider Web D,SHEIN,Home & Living,5.0,5.2,USD,0.0,0.0,True,3.8461538461538494,低价($5-15),轻度(<15%)
SHEIN,21pcs/Set Mini Blue Electric Grinder With Rechargeable Pen-Type Polishing Carvin,SHEIN,Tools & Home Improvement,26.3,26.3,USD,0.0,0.0,False,0.0,中价($15-30),无折扣
